trial_id,Accuracy,FR_neuron2[AHL2],FR_neuron3[AHL2],FR_neuron4[AHL2],FR_neuron5[AHL2],FR_neuron6[AHL2],FR_neuron7[AHL2],FR_neuron8[AHL2],FR_neuron9[AHL2],FR_neuron10[AHL5],FR_neuron11[AHL5],FR_neuron12[AHL5],FR_neuron13[AHL5],FR_neuron14[AHL7],FR_neuron15[AHL7],FR_neuron16[AHL7],FR_neuron17[AHL8],FR_neuron18[AHL8],FR_neuron19[AHL8],FR_neuron20[AHL8],FR_neuron21[AHR2],FR_neuron22[AHR6],acc_bin
156,Incorrect,[0.0],[0.0],[1.1111111111111391],[0.0],[5.555555555555696],[0.0],[0.0],[1.1111111111111391],[2.2222222222222783],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[1.1111111111111391],0
192,Correct,[0.0],[1.1111111111111391],[2.2222222222222783],[0.0],[1.1111111111111391],[0.0],[2.2222222222222783],[2.2222222222222783],[2.2222222222222783],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[1.1111111111111391],1
220,Correct,[0.0],[4.4444444444445566],[2.2222222222222783],[0.0],[0.0],[1.1111111111111391],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[4.4444444444445566],[0.0],[0.0],[1.1111111111111391],[0.0],1
224,Correct,[0.0],[6.666666666666835],[4.4444444444445566],[0.0],[5.555555555555696],[0.0],[4.4444444444445566],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],[3.3333333333334174],[0.0],[0.0],[0.0],[0.0],1
228,Incorrect,[0.0],[2.2222222222222783],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[0.0],[3.3333333333334174],[0.0],[0.0],[0.0],[0.0],0
236,Correct,[0.0],[2.2222222222222783],[2.2222222222222783],[0.0],[4.4444444444445566],[1.1111111111111391],[5.555555555555696],[0.0],[5.555555555555696],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[1.1111111111111391],[0.0],[8.888888888889113],[1.1111111111111391],[1.1111111111111391],[1.1111111111111391],[1.1111111111111391],1
252,Correct,[0.0],[1.1111111111111391],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[0.0],[2.2222222222222783],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],1
288,Correct,[1.1111111111111391],[1.1111111111111391],[2.2222222222222783],[0.0],[11.111111111111391],[0.0],[1.1111111111111391],[1.1111111111111391],[1.1111111111111391],[0.0],[1.1111111111111391],[0.0],[4.4444444444445566],[1.1111111111111391],[0.0],[1.1111111111111391],[8.888888888889113],[0.0],[0.0],[1.1111111111111391],[1.1111111111111391],1
316,Correct,[0.0],[4.4444444444445566],[4.4444444444445566],[0.0],[0.0],[1.1111111111111391],[2.2222222222222783],[0.0],[1.1111111111111391],[0.0],[2.2222222222222783],[0.0],[0.0],[2.2222222222222783],[1.1111111111111391],[0.0],[6.666666666666835],[0.0],[0.0],[0.0],[0.0],1
320,Correct,[0.0],[3.3333333333334174],[2.2222222222222783],[0.0],[5.555555555555696],[0.0],[0.0],[1.1111111111111391],[4.4444444444445566],[1.1111111111111391],[0.0],[1.1111111111111391],[3.3333333333334174],[0.0],[0.0],[0.0],[3.3333333333334174],[0.0],[3.3333333333334174],[0.0],[2.2222222222222783],1
324,Incorrect,[3.3333333333334174],[3.3333333333334174],[1.1111111111111391],[0.0],[2.2222222222222783],[0.0],[4.4444444444445566],[1.1111111111111391],[2.2222222222222783],[1.1111111111111391],[2.2222222222222783],[0.0],[0.0],[0.0],[0.0],[2.2222222222222783],[3.3333333333334174],[0.0],[2.2222222222222783],[1.1111111111111391],[2.2222222222222783],0
332,Incorrect,[0.0],[5.555555555555696],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[4.4444444444445566],[0.0],[0.0],[0.0],[0.0],0
348,Correct,[0.0],[5.555555555555696],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[1.1111111111111391],[2.2222222222222783],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[2.2222222222222783],1
384,Correct,[0.0],[2.2222222222222783],[0.0],[2.2222222222222783],[0.0],[5.555555555555696],[2.2222222222222783],[0.0],[2.2222222222222783],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],1
412,Incorrect,[0.0],[1.1111111111111391],[2.2222222222222783],[1.1111111111111391],[4.4444444444445566],[0.0],[2.2222222222222783],[1.1111111111111391],[4.4444444444445566],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[3.3333333333334174],[0.0],[0.0],[0.0],[0.0],0
416,Correct,[0.0],[3.3333333333334174],[0.0],[1.1111111111111391],[2.2222222222222783],[1.1111111111111391],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],1
420,Correct,[0.0],[1.1111111111111391],[2.2222222222222783],[0.0],[8.888888888889113],[0.0],[6.666666666666835],[0.0],[2.2222222222222783],[0.0],[0.0],[1.1111111111111391],[3.3333333333334174],[0.0],[0.0],[0.0],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],[2.2222222222222783],1
428,Incorrect,[0.0],[4.4444444444445566],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111111391],[0.0],[0.0],[0.0],[0.0],0
440,Correct,[0.0],[3.3333333333334174],[2.2222222222222783],[0.0],[6.666666666666835],[1.1111111111111391],[1.1111111111111391],[0.0],[3.3333333333334174],[0.0],[0.0],[1.1111111111111391],[3.3333333333334174],[0.0],[0.0],[1.1111111111111391],[3.3333333333334174],[1.1111111111111391],[1.1111111111111391],[0.0],[0.0],1
476,Incorrect,[0.0],[5.555555555554994],[0.0],[0.0],[1.1111111111109988],[0.0],[2.2222222222219976],[0.0],[1.1111111111109988],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[2.2222222222219976],[0.0],[0.0],[0.0],[0.0],0
504,Correct,[0.0],[1.1111111111109988],[1.1111111111109988],[0.0],[11.111111111109988],[0.0],[5.555555555554994],[0.0],[3.3333333333329964],[1.1111111111109988],[0.0],[1.1111111111109988],[3.3333333333329964],[1.1111111111109988],[1.1111111111109988],[0.0],[9.99999999999899],[1.1111111111109988],[0.0],[0.0],[0.0],1
508,Correct,[1.1111111111109988],[1.1111111111109988],[4.444444444443995],[0.0],[3.3333333333329964],[0.0],[1.1111111111109988],[2.2222222222219976],[4.444444444443995],[2.2222222222219976],[1.1111111111109988],[1.1111111111109988],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[2.2222222222219976],[0.0],[1.1111111111109988],[0.0],[0.0],1
512,Correct,[0.0],[3.3333333333329964],[0.0],[0.0],[0.0],[1.1111111111109988],[1.1111111111109988],[1.1111111111109988],[1.1111111111109988],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[0.0],[0.0],[0.0],1
520,Correct,[0.0],[3.3333333333329964],[1.1111111111109988],[1.1111111111109988],[4.444444444443995],[0.0],[1.1111111111109988],[0.0],[4.444444444443995],[0.0],[0.0],[1.1111111111109988],[1.1111111111109988],[0.0],[0.0],[0.0],[4.444444444443995],[2.2222222222219976],[0.0],[2.2222222222219976],[0.0],1
536,Correct,[0.0],[2.2222222222219976],[1.1111111111109988],[0.0],[9.99999999999899],[0.0],[2.2222222222219976],[2.2222222222219976],[5.555555555554994],[1.1111111111109988],[0.0],[2.2222222222219976],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[6.666666666665993],[2.2222222222219976],[1.1111111111109988],[0.0],[0.0],1
572,Correct,[0.0],[5.555555555554994],[0.0],[1.1111111111109988],[9.99999999999899],[0.0],[2.2222222222219976],[2.2222222222219976],[4.444444444443995],[1.1111111111109988],[0.0],[2.2222222222219976],[1.1111111111109988],[0.0],[0.0],[0.0],[3.3333333333329964],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],1
600,Correct,[0.0],[1.1111111111109988],[0.0],[0.0],[7.777777777776992],[0.0],[1.1111111111109988],[0.0],[4.444444444443995],[1.1111111111109988],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],1
604,Incorrect,[0.0],[2.2222222222219976],[0.0],[0.0],[0.0],[0.0],[1.1111111111109988],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[0.0],[0.0],[4.444444444443995],0
608,Correct,[0.0],[1.1111111111109988],[3.3333333333329964],[0.0],[7.777777777776992],[0.0],[2.2222222222219976],[1.1111111111109988],[3.3333333333329964],[0.0],[0.0],[1.1111111111109988],[1.1111111111109988],[0.0],[0.0],[0.0],[1.1111111111109988],[4.444444444443995],[0.0],[0.0],[0.0],1
616,Correct,[0.0],[3.3333333333329964],[1.1111111111109988],[2.2222222222219976],[18.88888888888698],[0.0],[2.2222222222219976],[1.1111111111109988],[6.666666666665993],[0.0],[0.0],[1.1111111111109988],[2.2222222222219976],[0.0],[1.1111111111109988],[0.0],[8.88888888888799],[0.0],[0.0],[0.0],[2.2222222222219976],1
632,Correct,[0.0],[2.2222222222219976],[1.1111111111109988],[0.0],[0.0],[1.1111111111109988],[0.0],[0.0],[4.444444444443995],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1.1111111111109988],[3.3333333333329964],[0.0],[0.0],[0.0],[2.2222222222219976],1
668,Correct,[0.0],[1.1111111111109988],[1.1111111111109988],[0.0],[11.111111111109988],[1.1111111111109988],[3.3333333333329964],[0.0],[8.88888888888799],[2.2222222222219976],[1.1111111111109988],[0.0],[1.1111111111109988],[1.1111111111109988],[1.1111111111109988],[1.1111111111109988],[4.444444444443995],[1.1111111111109988],[1.1111111111109988],[0.0],[1.1111111111109988],1
696,Correct,[0.0],[4.444444444443995],[2.2222222222219976],[0.0],[2.2222222222219976],[0.0],[0.0],[1.1111111111109988],[2.2222222222219976],[0.0],[0.0],[0.0],[1.1111111111109988],[0.0],[0.0],[0.0],[3.3333333333329964],[0.0],[0.0],[0.0],[0.0],1
700,Correct,[0.0],[0.0],[0.0],[0.0],[2.2222222222219976],[1.1111111111109988],[0.0],[0.0],[4.444444444443995],[0.0],[0.0],[0.0],[2.2222222222219976],[0.0],[0.0],[0.0],[4.444444444443995],[0.0],[1.1111111111109988],[0.0],[0.0],1
708,Incorrect,[1.1111111111109988],[4.444444444443995],[1.1111111111109988],[0.0],[0.0],[3.3333333333329964],[1.1111111111109988],[0.0],[3.3333333333329964],[0.0],[2.2222222222219976],[0.0],[0.0],[1.1111111111109988],[0.0],[4.444444444443995],[2.2222222222219976],[0.0],[0.0],[0.0],[0.0],0
724,Correct,[0.0],[1.1111111111109988],[2.2222222222219976],[1.1111111111109988],[3.3333333333329964],[0.0],[1.1111111111109988],[1.1111111111109988],[4.444444444443995],[0.0],[0.0],[0.0],[1.1111111111109988],[0.0],[1.1111111111109988],[0.0],[3.3333333333329964],[1.1111111111109988],[0.0],[0.0],[0.0],1
